cntr_01,dist_x,pang_x,source_01,ra_01,dec_01,ra_1,dec_1,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,RA_2,Dec_2,GLON,GLAT,Period,Distance,e_Dis,A_Ks,e_ext,Type,Jmag,Hmag,Ksmag,W1mag,W2mag,3.6mag,4.5mag,5.8mag,8.0mag,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RV,e_RV,v_z,e_v_z,H-W2,TC_rowSubsetFlags,GroupID,GroupSize,Separation
1,0.048169,113.334825,S0001,303.2266427,32.7011507,303.2266573,32.7011454,0.0274,0.0267,-0.0036,8.848,0.017,65.6,2.466,8.79,0.013,81.4,1.45,1,0,0000,AA,5,58407.81058282,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.04898,157.834368,S0001,303.2266427,32.7011507,303.2266488,32.7011381,0.0286,0.0227,-0.0016,8.918,0.013,80.5,0.9847,8.887,0.014,78.6,1.251,1,0,0000,AA,5,57148.71230917,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.049687,-90.830275,S0001,303.2266427,32.7011507,303.2266263,32.7011505,0.028,0.0287,-0.01,8.926,0.018,61.2,16.63,8.883,0.015,72.3,1.326,1,0,g000,AA,5,58247.56966501,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.049799,107.240917,S0001,303.2266427,32.7011507,303.2266584,32.7011466,0.0266,0.0237,-0.0087,8.895,0.016,69.4,2.735,8.881,0.012,87.0,2.071,1,0,0000,AA,5,57879.94299215,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.050913,-148.824153,S0001,303.2266427,32.7011507,303.226634,32.7011386,0.0297,0.0242,-0.0086,8.838,0.018,61.6,1.09,8.785,0.014,79.7,1.435,1,0,0000,AA,10,56787.36796241,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.051505,-90.800975,S0001,303.2266427,32.7011507,303.2266257,32.7011505,0.0307,0.0253,-0.0049,8.84,0.014,76.8,1.962,8.809,0.015,71.7,0.9184,1,0,0000,AA,5,58244.23175581,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.05233,-169.661607,S0001,303.2266427,32.7011507,303.2266396,32.7011364,0.0249,0.0238,0.0041,8.841,0.014,75.3,4.889,8.779,0.012,87.9,2.837,1,0,0000,AA,5,58047.72615817,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.052481,171.033717,S0001,303.2266427,32.7011507,303.2266454,32.7011363,0.0251,0.0249,0.0044,8.927,0.016,67.5,3.502,8.879,0.013,84.1,3.011,1,0,0000,AA,5,58775.41738384,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.052545,-145.996753,S0001,303.2266427,32.7011507,303.226633,32.7011386,0.0297,0.0255,-0.0084,8.884,0.017,64.6,2.422,8.87,0.013,81.1,1.788,1,0,0000,AA,5,57879.74650959,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.053121,62.120738,S0001,303.2266427,32.7011507,303.2266582,32.7011576,0.0317,0.0275,9.0E-4,8.819,0.02,55.0,1.219,8.817,0.015,74.0,2.127,1,0,0000,AA,10,56968.64381251,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.053473,112.565784,S0001,303.2266427,32.7011507,303.226659,32.701145,0.0262,0.024,0.0047,8.881,0.014,77.7,1.61,8.861,0.013,82.1,1.701,1,0,0000,AA,5,56968.70964625,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.053474,-99.689274,S0001,303.2266427,32.7011507,303.2266253,32.7011482,0.0274,0.0231,-0.0046,8.915,0.014,77.8,1.164,8.886,0.013,85.8,0.9077,1,0,0000,AA,5,57148.58102385,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.054872,45.412918,S0001,303.2266427,32.7011507,303.2266556,32.7011614,0.028,0.0233,-0.006,8.903,0.014,76.2,6.617,8.884,0.014,78.8,3.72,1,0,g000,AA,5,57880.27037815,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.055147,-177.166172,S0001,303.2266427,32.7011507,303.2266418,32.7011354,0.0276,0.0239,-0.0059,8.844,0.016,68.9,5.557,8.78,0.013,80.8,4.054,1,0,0000,AA,0,58408.00693789,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.055474,83.666085,S0001,303.2266427,32.7011507,303.2266609,32.7011524,0.0281,0.0231,-0.0088,8.903,0.014,79.0,2.215,8.883,0.013,83.4,1.635,1,0,0000,AA,5,57148.25287405,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.055632,-75.764746,S0001,303.2266427,32.7011507,303.2266249,32.7011545,0.0283,0.0255,-0.0081,8.834,0.016,65.9,1.541,8.808,0.015,72.0,2.65,1,0,0000,AA,5,58407.54890339,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.056271,165.024191,S0001,303.2266427,32.7011507,303.2266475,32.7011356,0.0264,0.0243,-0.0038,8.924,0.016,69.1,1.665,8.882,0.012,89.5,1.952,1,0,0000,AA,5,57149.23732341,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.05638,-132.597182,S0001,303.2266427,32.7011507,303.226629,32.7011401,0.0264,0.0256,-0.0083,8.931,0.015,72.1,2.004,8.873,0.015,73.4,1.583,1,0,g000,AA,5,57149.49989412,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.056575,-117.267965,S0001,303.2266427,32.7011507,303.2266261,32.7011435,0.0261,0.024,0.0041,8.849,0.016,66.6,3.825,8.792,0.013,81.8,1.878,1,0,0000,AA,5,56786.70988017,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.056717,-114.766755,S0001,303.2266427,32.7011507,303.2266257,32.7011441,0.0252,0.0226,0.005,8.833,0.015,70.4,1.413,8.777,0.012,94.0,3.175,1,0,g000,AA,5,56786.9730876,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.056831,135.709239,S0001,303.2266427,32.7011507,303.2266558,32.7011394,0.0296,0.0241,-0.0085,8.922,0.014,75.3,1.53,8.853,0.014,80.3,1.065,1,0,0000,AA,5,58411.54005561,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.05695,166.777387,S0001,303.2266427,32.7011507,303.226647,32.7011353,0.0312,0.0285,-0.0097,8.922,0.017,63.0,1.056,8.91,0.016,68.5,1.005,1,0,g000,AA,5,57880.66321641,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.057452,-144.547669,S0001,303.2266427,32.7011507,303.2266317,32.7011377,0.0291,0.0253,0.009,8.833,0.014,76.5,1.628,8.778,0.015,73.6,1.404,1,0,0000,AA,5,56786.84142017,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.057465,171.816927,S0001,303.2266427,32.7011507,303.2266454,32.7011349,0.029,0.0258,-0.0078,8.902,0.017,65.6,2.582,8.889,0.013,82.0,1.805,1,0,0000,AA,5,57880.40128221,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.057588,-165.685597,S0001,303.2266427,32.7011507,303.226638,32.7011352,0.0268,0.0229,0.0024,8.829,0.014,76.0,2.623,8.768,0.013,81.0,2.95,1,0,g000,AA,5,56787.30212869,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.057742,168.193184,S0001,303.2266427,32.7011507,303.2266466,32.701135,0.0273,0.0277,0.0046,8.923,0.018,59.1,3.846,8.871,0.014,76.5,1.564,1,0,0000,AA,5,58411.21292463,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.058206,-153.743192,S0001,303.2266427,32.7011507,303.2266342,32.7011362,0.0271,0.0241,-0.0066,8.902,0.014,78.4,1.531,8.886,0.013,80.8,0.8838,1,0,0000,AA,5,57880.0084439,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.058433,176.433178,S0001,303.2266427,32.7011507,303.2266439,32.7011345,0.027,0.0237,-0.0069,8.874,0.015,70.5,4.091,8.838,0.013,82.7,2.867,1,0,0000,AA,5,57516.60482462,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.059419,178.539274,S0001,303.2266427,32.7011507,303.2266432,32.7011342,0.0256,0.0262,-0.0044,8.907,0.015,70.3,1.754,8.868,0.015,71.9,2.051,1,0,0000,AA,5,57327.72994734,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.059475,170.619322,S0001,303.2266427,32.7011507,303.2266459,32.7011344,0.0292,0.025,-0.0099,8.938,0.015,71.6,1.64,8.856,0.014,76.2,1.923,1,0,0000,AA,5,57149.04045902,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.059494,-125.94101,S0001,303.2266427,32.7011507,303.2266268,32.701141,0.0287,0.0297,0.0057,8.836,0.019,56.3,1.977,8.8,0.016,68.8,1.827,1,0,0000,AA,5,58975.57602007,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.05952,-134.55646,S0001,303.2266427,32.7011507,303.2266287,32.7011391,0.0265,0.025,-0.0057,8.855,0.017,65.8,1.784,8.778,0.014,77.8,1.973,1,0,g000,AA,5,58047.79173723,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.059895,-112.996956,S0001,303.2266427,32.7011507,303.2266245,32.7011442,0.0244,0.0218,-0.0099,8.944,0.015,72.6,1.883,8.859,0.012,90.2,1.903,1,0,0000,AA,5,58410.88566624,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.060117,142.79248,S0001,303.2266427,32.7011507,303.2266547,32.7011374,0.0312,0.0259,0.0086,8.872,0.017,64.9,1.13,8.878,0.016,69.1,1.117,1,0,0000,AA,5,57327.40205177,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.06023,176.539705,S0001,303.2266427,32.7011507,303.2266439,32.701134,0.0283,0.0236,-0.0074,8.83,0.013,81.3,2.833,8.774,0.014,77.9,4.099,1,0,0000,AA,5,58048.18444753,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.061048,10.001959,S0001,303.2266427,32.7011507,303.2266462,32.7011674,0.0262,0.0253,-0.0099,8.814,0.014,75.9,38.44,8.848,0.014,75.9,24.89,1,0,0000,AA,0,57880.79411985,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.061293,-126.804676,S0001,303.2266427,32.7011507,303.2266265,32.7011405,0.0278,0.0254,-0.0035,8.886,0.017,63.5,3.447,8.803,0.014,78.4,2.142,1,0,g000,AA,5,58047.20254433,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.061839,74.812935,S0001,303.2266427,32.7011507,303.2266624,32.7011552,0.0265,0.0215,-0.0048,8.821,0.013,84.2,2.054,8.765,0.012,90.3,1.451,1,0,0000,AA,5,56786.90725389,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.062327,-123.279224,S0001,303.2266427,32.7011507,303.2266255,32.7011412,0.0293,0.0272,-0.0107,8.83,0.014,75.6,3.514,8.787,0.019,56.2,0.9719,1,0,g000,AA,5,58244.29720748,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.062536,109.155436,S0001,303.2266427,32.7011507,303.2266622,32.701145,0.0318,0.0235,0.0011,8.938,0.014,74.9,4.163,8.876,0.015,73.7,1.296,1,0,0000,AA,5,57148.38415946,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
1,0.062683,-148.211292,S0001,303.2266427,32.7011507,303.2266318,32.7011359,0.0286,0.0238,-0.0078,8.839,0.014,79.6,2.477,8.792,0.014,78.0,1.455,1,0,0000,AA,5,58244.10085252,3023133301351000440,8.835,0.024,8.807,0.02,8.803,0.032,8.851,0.391,711537752,10.429,0.0192,9.555,0.0169,9.157,0.0213,303.2266427,32.7011507,70.8424272,-0.8195534,7.78449,6.588,0.084,0.402,0.08,0,10.429,9.555,9.157,8.835,8.807,8.827,8.8,9999.0,9999.0,0.1476,0.0757,-3.565,0.101,-5.76,0.11,-57.98,4.81,1.85,3.26,0.7479999999999993,0,1,270,0.0
