Seq,w1mpro,w2mpro,mjd
335,11.9,11.023,57885.79493
335,11.912,11.033,57886.31867
335,11.852,10.992,57886.3188
335,11.852,11.021,58056.60455
335,11.886,10.962,58056.99738
335,11.94,11.089,57694.76069
335,11.846,11.063,57694.8916
335,11.852,11.021,57522.00256
335,11.845,11.059,57522.65771
335,11.842,11.057,57521.60934
335,11.872,11.01,57521.60946
335,11.871,11.07,57693.05754
335,11.919,11.103,57693.18858
335,11.833,11.061,57691.22349
335,11.858,10.992,57691.87852
335,11.84,11.025,57884.87835
335,11.837,11.052,57885.00926
335,11.833,11.016,57893.91362
335,11.899,11.069,57894.04452
335,11.911,11.1,57889.72331
335,11.891,11.039,57889.85434
335,11.901,11.033,57885.92596
335,11.848,11.089,57886.05687
335,11.843,10.932,58055.95003
335,11.886,10.997,58056.08093
335,11.894,11.057,57696.59475
335,11.864,11.067,57694.62966
335,11.855,11.047,57521.08521
335,11.956,11.148,57521.34727
335,11.808,11.053,57519.77478
335,11.85,11.006,57520.69212
335,11.894,10.999,57691.61646
335,11.886,11.078,57692.79549
335,11.874,11.027,57690.4373
335,11.836,11.026,57690.56834
335,11.912,11.021,57884.22358
335,11.896,11.058,57884.61642
335,11.866,11.02,57892.99704
335,11.873,11.048,57893.65168
335,11.914,11.072,57893.52078
335,11.947,11.092,57889.98524
335,11.931,11.057,57890.24718
335,11.955,11.096,57885.66403
335,11.865,11.118,58058.83041
335,11.87,11.012,58059.35403
335,11.838,11.064,57526.19592
335,11.861,11.026,57526.32695
335,11.878,11.039,57695.28469
335,11.86,10.938,57695.41572
335,11.822,10.997,57520.82315
335,11.895,11.018,57520.95418
335,11.881,11.05,57519.51272
335,11.836,11.035,57519.64375
335,11.878,11.036,57692.66458
335,11.834,11.04,57694.10567
335,11.892,11.014,57694.23657
335,11.823,11.035,57690.3064
335,11.822,11.035,57883.69984
335,11.89,11.041,57883.83074
335,11.849,11.115,57892.34227
335,11.905,11.063,57892.99691
335,11.841,11.081,57890.77092
335,11.934,11.025,57892.6042
335,11.863,11.048,57888.80673
335,11.871,11.132,57889.06866
335,11.899,11.107,57701.17994
335,11.858,11.068,57701.04904
335,11.837,10.996,57525.80283
335,11.853,11.05,57525.93386
335,11.837,11.003,57696.20178
335,11.874,11.023,57696.98784
335,11.847,11.036,57520.2989
335,11.881,11.048,57520.56109
335,11.926,11.03,57524.23021
335,11.842,11.008,57524.36137
335,11.902,11.085,57691.3544
335,11.9,10.99,57692.40252
335,11.878,11.022,57692.92652
335,11.933,11.053,57693.58154
335,11.809,10.996,58060.53241
335,11.844,11.037,58060.79435
335,11.871,11.07,57893.38988
335,11.851,11.071,57893.78259
335,11.881,11.046,57890.37808
335,11.859,11.034,57890.64001
335,11.894,11.069,57887.62822
335,11.874,11.092,57887.75912
335,11.865,11.065,57888.28299
335,11.934,11.104,57888.41389
335,11.884,11.01,58059.74686
335,11.835,11.037,58060.27061
335,11.869,11.02,58055.819
335,11.933,11.031,58057.25919
335,11.832,11.064,58051.89113
335,11.858,11.019,58053.20042
335,11.942,11.117,58050.71274
335,11.847,11.004,58050.84377
335,11.861,11.015,58052.15306
335,11.857,11.016,58053.06952
335,11.938,11.112,58275.92897
335,11.915,10.984,58275.66678
335,11.911,11.024,58414.45991
335,11.926,11.098,58414.8525
335,11.858,11.011,58254.72721
335,11.794,11.014,58254.85811
335,11.863,10.969,57887.23538
335,11.852,11.031,57887.89015
335,11.83,11.043,58057.91383
335,11.869,11.02,58059.61596
335,11.852,11.03,58060.0088
335,11.851,11.015,58060.40151
335,11.88,11.011,58052.80771
335,11.865,11.014,58054.117
335,11.874,11.094,58054.3788
335,11.805,11.051,58055.16435
335,11.793,11.032,58050.71287
335,11.782,10.941,58051.49842
335,11.844,11.026,58275.9291
335,11.848,11.064,58420.87278
335,12.038,,58414.72159
335,11.891,11.036,58254.33462
335,11.858,10.929,58254.59643
335,11.804,11.011,58256.69038
335,11.811,11.004,58257.08309
335,11.823,11.026,58253.28765
335,11.838,11.017,58254.07282
335,11.856,11.017,58057.39009
335,11.844,11.019,58060.00867
335,11.791,11,58055.03345
335,11.913,11.019,58052.41487
335,11.847,11.005,58054.2479
335,11.84,11.041,58054.77164
335,11.881,11.042,58054.64074
335,11.814,11.055,58054.90255
335,11.905,11.055,58420.21839
335,11.848,11.042,58420.61097
335,11.776,11.017,58257.73735
335,11.907,11.101,58255.3816
335,11.828,11.019,58256.4287
335,11.907,10.991,58256.55947
335,11.806,10.992,58251.97887
335,11.86,11.08,58252.24055
335,11.821,11.009,58253.94204
335,11.82,11.051,58254.07294
335,11.853,11.06,58417.99354
335,11.907,11.051,58418.25522
335,11.875,11.033,58056.73558
335,11.831,11.037,58056.86648
335,11.898,11.035,58058.56848
335,11.845,11.037,58059.22312
335,11.852,11.051,58053.85506
335,11.815,11.024,58053.98609
335,,11.027,58053.72416
335,12.01,11.052,58054.64061
335,11.915,11.038,58421.26536
335,11.889,11.064,58421.52704
335,11.889,11.065,58256.42857
335,11.815,10.999,58257.60657
335,11.868,10.968,58255.6434
335,11.848,11,58256.03599
335,11.861,10.993,58251.58616
335,11.84,11.039,58251.84796
335,11.832,11.068,58253.68023
335,11.846,11.018,58253.81114
335,11.843,11.031,58417.73173
335,11.886,11.07,58417.86264
335,11.914,11.061,58418.90961
335,11.913,11.021,58059.87777
335,11.862,10.988,58056.21183
335,11.85,11.034,58055.9499
335,11.806,11.09,58058.04474
335,11.881,10.994,58052.93861
335,11.865,11.055,58053.33132
335,11.88,11.027,58052.67668
335,11.843,10.95,58052.6768
335,11.902,11.091,58420.74188
335,11.911,11.022,58421.00356
335,11.811,11.111,58255.90508
335,11.796,11.033,58256.29779
335,11.865,11.078,58257.21386
335,11.856,11.044,58255.5125
335,11.888,11.076,58251.19358
335,11.884,11.049,58251.32448
335,11.819,11.021,58252.89494
335,11.857,11.052,58253.02584
335,11.916,11.073,58417.20825
335,11.854,11.06,58417.33915
335,11.898,11.053,58418.64793
335,11.861,10.979,58058.17577
335,11.917,11.043,58059.48506
335,11.914,11.034,58059.09222
335,11.872,11.013,58055.68809
335,11.853,10.983,58051.23648
335,11.86,11.058,58051.76023
335,11.867,11.037,58052.28397
335,11.861,11.062,58052.54577
335,11.862,11.039,58420.34929
335,11.885,11.094,58420.48007
335,11.856,11.037,58414.72172
335,11.967,11.058,58414.9834
335,11.824,11.006,58256.95218
335,11.783,11.041,58257.08296
335,11.843,11.049,58253.41843
335,11.871,11.04,58253.41855
335,11.861,11.044,58252.63326
335,11.78,11,58252.76416
335,11.943,11.03,58416.68476
335,11.892,11.048,58417.07734
335,11.888,11.059,58418.12444
335,11.876,11.056,57889.5924
335,11.838,10.895,58056.34274
335,11.905,11.021,58057.78293
335,11.831,11.01,58058.04486
335,11.847,11.021,58058.69938
335,11.864,11.004,58058.96132
335,11.937,11.051,58053.98597
335,11.884,11.024,58054.50971
335,11.896,11.047,58051.62932
335,11.862,11,58052.02216
335,11.814,11.052,58421.52717
335,11.861,11.174,58421.39627
335,11.908,11.075,58414.32901
335,11.893,11.055,58414.59082
335,11.821,10.987,58255.77431
335,11.827,11.016,58256.82128
335,11.84,11.054,58250.80099
335,11.847,10.984,58250.9319
335,11.837,11.045,58252.37145
335,11.857,11.002,58252.50235
335,11.883,11.092,57888.02105
335,11.925,11.115,57888.67583
335,11.862,11.051,57888.93763
335,11.969,11.055,57889.33047
335,11.827,11.02,58057.12829
335,11.855,11.049,58057.65203
335,11.861,11.053,58058.30667
335,11.867,11.02,58058.43758
335,11.832,11.018,58053.33145
335,11.883,11.046,58053.59326
335,11.832,10.999,58050.97468
335,11.818,11.02,58051.36752
335,11.921,11.122,58275.79819
335,11.902,11.063,58276.05987
335,11.892,11.09,58415.24521
335,11.924,11.059,58415.37598
335,11.83,11.011,58254.98901
335,11.794,11.037,58255.25082
335,11.823,11.009,58257.99916
335,11.79,10.956,58258.26096
335,11.805,11.026,58257.34477
335,11.867,11.013,58257.86825
335,11.795,11.036,58250.67009
335,11.914,11.049,58250.93177
335,11.917,11.077,58415.76869
335,11.796,11.04,58415.8996
335,11.975,11.041,58416.81567
335,11.96,11.1,58416.03037
335,11.869,11.067,58416.94657
335,12.048,11.102,58417.60083
335,11.91,11.048,58615.25675
335,11.733,11.035,58614.99507
335,11.961,11.087,58782.13089
335,11.9,11.034,58783.17761
335,11.882,11.055,58785.00924
335,11.866,11.02,58785.27092
335,11.869,11.038,58783.83174
335,11.877,11.122,58785.66337
335,11.95,11.066,58779.38345
335,11.934,11.061,58780.9534
335,11.864,10.996,58615.38752
335,11.934,11.082,58415.50689
335,11.908,11.07,58415.63779
335,11.875,11.084,58419.95658
335,11.929,11.094,58420.08749
335,11.947,11.099,58419.6949
335,11.95,11.08,58416.55386
335,11.833,11.083,58793.25106
335,11.842,11.03,58621.53603
335,11.817,11.05,58621.79771
335,11.951,11.051,58783.43929
335,11.905,11.094,58784.2242
335,11.959,11.077,58783.43916
335,11.939,11.081,58783.57006
335,11.924,11.083,58780.82262
335,11.948,11.053,58778.86009
335,11.857,10.996,58618.00355
335,11.917,11.099,58617.21864
335,11.863,11.059,58620.22776
335,11.917,11.066,58615.6492
335,12.27,11.052,58621.01268
335,11.925,11.082,58419.17142
335,11.911,11.041,58419.4331
335,11.837,11.021,58620.8819
335,11.861,11.012,58621.27435
335,11.919,11.05,58782.00011
335,11.91,11.076,58782.78502
335,11.941,11.043,58783.0467
335,11.917,11.085,58783.30838
335,11.928,11.069,58778.99099
335,11.898,11.057,58779.64513
335,11.847,11.038,58617.34942
335,11.89,11.002,58617.87278
335,11.927,11.067,58619.5735
335,11.867,11.024,58619.96608
335,11.862,11.062,58419.04051
335,11.839,11.035,58620.62022
335,11.83,11.066,58620.751
335,11.898,10.993,58785.53247
335,11.887,11.101,58781.47676
335,11.89,11.052,58782.52347
335,11.924,11.074,58782.91593
335,11.942,11.06,58781.21508
335,11.921,11.11,58778.72931
335,11.841,11,58618.26523
335,11.99,11.121,58619.83518
335,11.833,11.009,58619.05027
335,11.858,11.027,58619.31195
335,11.884,11.061,58418.77871
335,11.811,11.101,58621.66681
335,11.877,11.07,58622.32094
335,11.868,11.108,58784.87833
335,11.864,11.054,58785.40169
335,11.925,11.074,58782.26179
335,11.902,11.077,58782.39257
335,11.849,11.058,58781.34598
335,11.871,11.145,58781.0843
335,11.913,11.082,58780.56094
335,11.987,11.027,58780.69172
335,11.824,11.018,58618.65782
335,11.811,11.031,58618.78859
335,11.813,10.996,58620.22764
335,11.913,11.072,58620.35854
335,11.863,11.059,58418.51703
335,11.916,11.184,58621.79759
335,11.868,11.023,58621.40513
335,11.907,11.062,58783.96252
335,11.913,11.11,58784.61678
335,11.901,11.063,58781.60766
335,11.867,11.044,58781.86921
335,11.901,11.047,58780.43016
335,11.955,11.054,58780.69185
335,11.957,11.08,58780.29926
335,11.885,11.06,58779.25267
335,11.873,11.017,58617.742
335,11.899,11.051,58618.39614
335,11.911,11.018,58618.91937
335,11.814,11.05,58619.70441
335,11.873,11.085,58419.82581
335,11.868,11.101,58415.89947
335,11.842,11.098,58416.42308
335,11.881,11.061,58417.60096
335,11.899,11.103,58419.564
335,11.901,11.06,58622.05927
335,11.822,11.009,58621.92849
335,11.906,11.152,58782.52335
335,11.95,11.124,58783.70084
335,11.921,11.089,58784.61665
335,11.906,11.063,58784.74756
335,11.861,11.053,58779.77603
335,11.885,11.071,58779.90681
335,12.029,11.122,58779.7759
335,11.946,11.096,58780.03758
335,11.868,11.021,58616.69528
335,11.86,11.048,58616.82619
335,11.855,11.06,58617.6111
335,11.82,11.016,58618.00368
335,11.83,11.014,58251.06267
335,11.848,11.019,58251.71706
335,11.917,11.072,58416.16128
335,11.892,11.034,58419.30232
335,11.86,11.036,58416.29218
335,11.963,11.104,58416.42296
335,11.889,11.106,58418.38612
335,11.924,11.122,58419.30219
335,11.839,11.044,58614.86416
335,11.9,11.046,58615.25662
335,11.869,11.07,58785.5326
335,11.902,11.098,58781.73843
335,12.006,11.15,58781.60753
335,11.966,11.069,58782.65425
335,11.913,11.056,58784.3551
335,11.878,11.095,58779.12177
335,11.904,11.063,58778.33686
335,11.899,11.089,58778.59854
335,11.855,11.041,58616.04166
335,11.851,11.066,58616.30334
335,11.855,11.018,58616.56451
335,11.834,11.061,58615.77998
335,11.907,10.992,58615.91088
335,11.891,11.059,58616.43411
335,11.876,11.046,58616.95696
338,10.836,9.733,56804.8308
338,10.832,9.694,56806.27837
338,10.689,9.512,56981.43874
338,10.684,9.552,56978.02035
338,10.711,9.501,56979.46653
338,10.709,9.556,56982.22761
338,10.685,9.541,56982.88493
338,10.684,9.547,56983.54225
338,10.693,9.535,56983.67379
338,10.718,9.568,56983.14788
338,10.822,9.654,56800.09307
338,10.825,9.666,56801.93552
338,10.836,9.658,56796.93459
338,10.855,9.725,56797.0003
338,10.838,9.681,56804.96234
338,10.845,9.706,56805.75196
338,10.822,9.649,56795.15785
338,10.814,9.638,56794.89464
338,10.838,9.713,56801.54078
338,10.804,9.684,56800.75115
338,10.84,9.7,56806.54158
338,10.829,9.698,56807.3312
338,10.675,9.513,56978.41472
338,10.676,9.543,56980.25552
338,10.683,9.529,56979.86103
338,10.696,9.539,56979.46666
338,10.704,9.535,56980.64988
338,10.665,9.547,56977.23149
338,10.712,9.476,56982.75352
338,10.707,9.548,56984.33111
338,10.846,9.672,56802.72514
338,10.825,9.681,56801.80385
338,10.816,9.68,56797.78992
338,10.841,9.661,56796.86876
338,10.838,9.7,56804.56759
338,10.85,9.685,56806.93633
338,10.825,9.644,56795.02618
338,10.834,9.64,56794.76297
338,10.8,9.657,56801.27757
338,10.82,9.656,56803.90951
338,10.842,9.712,56807.33107
338,10.857,9.711,56806.80479
338,10.688,9.564,56980.91284
338,10.684,9.539,56981.04438
338,10.716,9.537,56978.67767
338,10.693,9.553,56981.17579
338,10.7,9.539,56981.57016
338,10.697,9.531,56978.80921
338,10.729,,56983.01647
338,10.685,9.548,56982.49056
338,10.801,9.628,56801.67231
338,10.847,9.648,56801.01423
338,10.852,9.634,56797.39517
338,10.846,9.634,56797.59255
338,10.804,9.638,56796.73709
338,10.725,9.543,56984.85702
338,10.792,9.537,56984.1997
338,10.865,9.7,56805.22555
338,10.828,9.623,56794.23656
338,10.821,9.648,56795.5526
338,10.807,9.613,56793.97335
338,10.862,9.665,56793.84181
338,10.881,9.634,56793.84168
338,10.833,9.654,56806.01517
338,10.71,9.567,56978.54626
338,10.683,9.544,56977.7574
338,10.683,9.539,56979.07217
338,10.689,9.551,56980.51847
338,10.674,9.567,56980.78142
338,10.668,9.516,56979.33512
338,10.693,9.515,56983.2793
338,10.724,9.547,56983.8052
338,10.854,9.692,56802.59348
338,10.848,9.675,56802.98835
338,10.821,9.666,56795.94747
338,10.823,9.633,56797.32934
338,10.845,9.637,56797.85588
338,10.825,9.579,56796.34234
338,10.9,9.666,56795.28939
338,10.702,9.555,56982.62198
338,10.82,9.817,56805.62029
338,10.697,9.534,56979.59807
338,10.684,9.566,56977.36291
338,10.668,9.523,56977.49445
338,10.689,9.533,56979.20358
338,10.683,9.541,56981.83312
338,10.655,9.524,56977.62586
338,10.703,9.532,56984.46252
338,10.693,9.556,56984.72548
338,10.83,9.67,56800.75103
338,10.82,9.663,56802.85668
338,10.86,9.702,56796.60555
338,10.817,9.644,56796.80292
338,10.832,9.702,56795.81593
338,10.809,9.651,56797.79005
338,10.823,9.701,56807.19953
338,10.849,9.694,56805.09388
338,10.855,9.635,56796.21068
338,10.835,9.649,56797.98742
338,10.843,9.701,56803.3831
338,10.674,9.528,56978.94063
338,10.678,9.558,56979.20371
338,10.705,9.56,56982.35902
338,10.689,9.547,56979.72961
338,10.649,9.552,56981.96466
338,10.725,9.552,56979.99257
338,10.704,9.558,56984.06816
338,10.702,9.551,56983.41084
338,10.833,9.647,56801.54065
338,10.83,9.646,56799.82987
338,10.83,9.655,56794.36823
338,10.803,9.665,56794.63143
338,10.829,9.677,56795.55272
338,10.831,9.641,56795.68426
338,10.843,9.69,56805.09401
338,10.8,9.673,56807.59428
338,10.832,9.655,56797.85575
338,10.821,9.672,56797.92159
338,10.826,9.658,56803.25156
338,10.868,9.686,56799.96153
338,10.821,9.654,56793.57848
338,10.829,9.617,56793.71014
338,10.672,9.536,56978.15177
338,10.668,9.576,56980.38693
338,10.698,9.555,56981.30733
338,10.682,9.556,56982.09607
338,10.63,9.525,56982.75339
338,10.709,9.56,56983.93674
338,10.82,9.674,56802.46194
338,10.823,9.648,56800.88269
338,10.822,9.659,56802.33027
338,10.87,9.69,56800.22474
338,10.839,9.642,56798.31646
338,10.818,9.65,56797.1978
338,10.845,9.686,56806.14671
338,10.862,9.66,56807.72595
338,10.823,9.707,56797.65838
338,10.823,9.646,56797.72421
338,10.85,9.667,56804.17272
338,10.835,9.68,56804.30439
338,10.84,9.677,56805.8835
338,10.807,9.626,56793.31527
338,10.699,9.542,56977.88881
338,10.655,9.555,56980.12398
338,10.702,9.551,56978.28331
338,10.682,9.477,56981.7017
338,10.703,9.524,56983.01634
338,10.695,9.551,56984.59406
338,10.715,9.487,56984.19957
338,10.828,9.66,56800.61949
338,10.833,9.639,56800.22461
338,10.819,9.658,56800.35628
338,10.828,9.658,56798.25063
338,10.779,9.645,56797.06613
338,10.852,9.682,56804.69913
338,10.82,9.676,56805.35709
338,10.83,9.686,56797.26351
338,10.858,9.671,56795.8158
338,10.805,9.671,56803.11989
338,10.847,9.675,56804.04118
338,10.69,9.546,57342.98571
338,10.693,9.553,57340.88718
338,10.701,9.563,57339.70675
338,10.697,9.535,57341.93644
338,10.676,9.539,57163.70023
338,10.639,9.562,57162.25648
338,10.694,9.53,57167.76868
338,10.66,9.541,57164.88142
338,10.696,9.558,57337.60809
338,10.703,9.554,57336.9523
338,10.675,9.596,57338.39504
338,10.679,9.565,57337.73925
338,10.709,9.579,57344.16614
338,10.667,9.567,57341.67413
338,10.68,9.544,57165.53759
338,10.648,9.572,57169.2123
338,10.845,9.655,57696.59475
338,10.812,9.633,57696.72578
338,10.827,9.682,57699.08383
338,10.853,9.652,57699.21486
338,10.693,9.547,57343.90382
338,10.686,9.582,57341.80529
338,10.713,9.556,57343.24803
338,10.699,9.565,57340.23138
338,10.669,9.545,57162.78136
338,10.686,9.533,57163.30638
338,10.673,9.528,57168.03125
338,10.659,9.545,57167.89996
338,10.713,9.544,57338.5262
338,10.731,9.562,57338.9198
338,10.705,9.556,57339.18212
338,10.739,9.549,57339.05096
338,10.664,9.507,57162.38764
338,10.705,9.565,57344.2973
338,10.661,9.522,57168.42497
338,10.672,9.518,57165.66887
338,10.783,9.652,57696.20166
338,10.829,9.634,57696.33269
338,10.816,9.697,57698.8219
338,10.822,9.644,57698.9528
338,10.843,9.669,56803.77797
338,10.69,9.551,57343.6415
338,10.713,9.568,57339.57559
338,10.71,9.573,57343.77266
338,10.677,9.64,57343.51035
338,10.656,9.527,57163.83139
338,10.699,9.545,57161.60018
338,10.67,9.517,57164.61885
338,10.687,9.555,57164.48769
338,10.683,9.557,57167.63752
338,10.669,9.542,57164.75013
338,10.731,9.594,57338.00156
338,10.733,9.579,57336.68998
338,10.669,9.524,57162.51892
338,10.685,9.547,57162.91265
338,10.679,9.528,57165.4063
338,10.658,9.508,57168.55613
338,10.805,9.651,57695.93972
338,10.838,9.63,57696.07063
338,10.826,9.671,57698.55984
